time,open,high,low,close,volume
2026-07-16 02:05:53.632,29682.75,29701.5,29675.75,29676.5,338
2026-07-16 02:06:17.268,29676.5,29695.25,29670.25,29670.25,818
2026-07-16 02:06:44.676,29670.25,29689,29664,29664,616
2026-07-16 02:07:25.412,29664,29682.75,29657.75,29657.75,1047
2026-07-16 02:07:33.404,29657.75,29676.5,29651.5,29651.5,376
2026-07-16 02:08:50.464,29651.5,29695.25,29646,29695.25,2571
2026-07-16 02:08:51.472,29695.25,29730.5,29676.5,29726.5,1383
2026-07-16 02:09:07.196,29726.5,29734,29701,29732.75,1744
2026-07-16 02:09:09.692,29732.75,29739,29714,29739,274
2026-07-16 02:17:30.568,29739,29745.25,29699.25,29745.25,9688
2026-07-16 02:23:07.428,29745.25,29748.75,29701.5,29701.5,4943
2026-07-16 02:24:05.276,29701.5,29720.25,29695.25,29695.25,695
2026-07-16 02:27:35.816,29695.25,29714,29689,29689,2031
2026-07-16 02:30:00.096,29689,29707.75,29682.75,29682.75,1482
2026-07-16 02:33:49.772,29682.75,29701.5,29676.5,29676.5,2740
2026-07-16 02:34:18.536,29676.5,29695.25,29670.25,29670.25,446
2026-07-16 02:34:32.268,29670.25,29689,29664,29664,322
2026-07-16 02:35:47.104,29664,29682.75,29657.75,29657.75,957
2026-07-16 02:36:21.632,29657.75,29676.5,29651.5,29651.5,579
2026-07-16 02:37:11.904,29651.5,29670.25,29645.25,29645.25,664
2026-07-16 02:55:38.176,29645.25,29689,29642.25,29689,8603
2026-07-16 03:01:02.748,29689,29694,29645.25,29645.25,3730
2026-07-16 03:01:29.176,29645.25,29664,29639,29639,613
2026-07-16 03:12:37.184,29639,29665,29632.75,29632.75,7175
2026-07-16 03:13:16.592,29632.75,29651.5,29626.5,29626.5,537
2026-07-16 03:15:02.836,29626.5,29645.25,29620.25,29620.25,1571
2026-07-16 03:16:36.036,29620.25,29639,29614,29614,1354
2026-07-16 03:32:36.452,29614,29649.5,29607.75,29607.75,9839
2026-07-16 03:33:49.900,29607.75,29626.5,29601.5,29601.5,973
2026-07-16 03:36:19.296,29601.5,29620.25,29595.25,29595.25,2057
2026-07-16 03:39:12.156,29595.25,29614,29589,29589,1897
2026-07-16 03:39:55.584,29589,29607.75,29582.75,29582.75,1111
2026-07-16 03:40:09.472,29582.75,29601.5,29576.5,29576.5,418
2026-07-16 03:44:57.380,29576.5,29595.25,29570.25,29570.25,3337
2026-07-16 03:45:12.152,29570.25,29589,29564,29564,483
2026-07-16 03:46:21.652,29564,29582.75,29557.75,29557.75,1216
2026-07-16 03:56:04.028,29557.75,29584.5,29551.5,29551.5,7383
2026-07-16 04:01:45.844,29551.5,29572.75,29545.25,29545.25,5800
2026-07-16 04:03:21.580,29545.25,29564,29539,29539,1867
2026-07-16 04:03:39.384,29539,29557.75,29532.75,29532.75,406
2026-07-16 04:03:47.336,29532.75,29551.5,29526.5,29526.5,347
2026-07-16 04:10:13.040,29526.5,29549,29520.25,29520.25,6433
2026-07-16 04:10:20.100,29520.25,29539,29514,29514,364
2026-07-16 04:11:09.512,29514,29532.75,29507.75,29507.75,954
2026-07-16 04:11:16.288,29507.75,29526.5,29501.5,29501.5,458
2026-07-16 04:12:09.468,29501.5,29520.25,29495.25,29495.25,1488
2026-07-16 04:14:29.724,29495.25,29514,29489,29489,3185
2026-07-16 04:16:16.952,29489,29507.75,29482.75,29482.75,1937
2026-07-16 04:20:17.804,29482.75,29526.5,29478,29526.5,4005
2026-07-16 04:21:15.608,29526.5,29532.75,29507.75,29532.75,772
2026-07-16 04:21:50.692,29532.75,29539,29514,29539,684
2026-07-16 04:22:44.836,29539,29545.25,29520.25,29545.25,866
2026-07-16 04:23:01.336,29545.25,29551.5,29526.5,29551.5,500
2026-07-16 04:35:30.972,29551.5,29557.75,29519.5,29557.75,9275
2026-07-16 04:36:52.336,29557.75,29564,29539,29564,1024
2026-07-16 04:37:01.596,29564,29570.25,29545.25,29570.25,243
2026-07-16 04:38:31.964,29570.25,29576.5,29551.5,29576.5,1303
2026-07-16 04:47:13.040,29576.5,29582.75,29543.25,29582.75,5977
2026-07-16 04:49:21.568,29582.75,29589,29564,29589,1673
2026-07-16 04:59:14.928,29589,29595.25,29570.25,29595.25,4179
2026-07-16 05:00:06.460,29595.25,29601.5,29576.5,29601.5,676
2026-07-16 05:00:11.952,29601.5,29607.75,29582.75,29607.75,303
2026-07-16 05:00:16.000,29607.75,29614,29589,29614,360
2026-07-16 05:04:12.436,29614,29620.25,29595.25,29620.25,3575
2026-07-16 05:11:46.008,29620.25,29626.5,29601.25,29626.5,4027
2026-07-16 05:13:16.332,29626.5,29632.75,29607.75,29632.75,1009
2026-07-16 05:15:50.412,29632.75,29639,29614,29639,1439
2026-07-16 05:40:02.652,29639,29644.75,29595.25,29595.25,12138
2026-07-16 05:44:53.820,29595.25,29614,29589,29589,2285
2026-07-16 05:45:00.192,29589,29607.75,29582.75,29582.75,192
2026-07-16 05:45:53.448,29582.75,29601.5,29576.5,29576.5,893
2026-07-16 05:46:52.908,29576.5,29595.25,29570.25,29570.25,981
2026-07-16 05:50:04.180,29570.25,29589,29564,29564,2061
2026-07-16 05:55:33.888,29564,29584,29557.75,29557.75,4214
2026-07-16 05:56:41.256,29557.75,29576.5,29551.5,29551.5,886
2026-07-16 05:58:21.540,29551.5,29570.25,29545.25,29545.25,1611
2026-07-16 05:58:26.724,29545.25,29564,29539,29539,287
2026-07-16 05:58:37.928,29539,29557.75,29532.75,29532.75,277
2026-07-16 06:00:06.436,29532.75,29551.5,29526.5,29526.5,1524
2026-07-16 06:01:02.088,29526.5,29545.25,29520.25,29520.25,1353
2026-07-16 06:24:03.532,29520.25,29562,29514,29514,14395
2026-07-16 06:47:26.748,29514,29555.75,29507.75,29507.75,14118
2026-07-16 07:00:53.080,29507.75,29538.5,29501.5,29501.5,9664
2026-07-16 07:00:54.108,29501.5,29520.25,29494.5,29495.25,404
2026-07-16 07:01:03.564,29495.25,29514,29489,29489,502
2026-07-16 07:01:15.196,29489,29507.75,29482.75,29482.75,541
2026-07-16 07:01:16.196,29482.75,29501.5,29475,29476.5,520
2026-07-16 07:09:06.428,29476.5,29497.75,29470.25,29470.25,8371
2026-07-16 07:09:31.776,29470.25,29489,29464,29464,847
2026-07-16 07:16:09.116,29464,29491,29457.75,29457.75,6634
2026-07-16 07:16:18.916,29457.75,29476.5,29451.5,29451.5,525
2026-07-16 07:24:50.608,29451.5,29495.25,29447.25,29495.25,8882
2026-07-16 07:28:26.392,29495.25,29501.5,29476.5,29501.5,2368
2026-07-16 07:31:06.748,29501.5,29501.5,29457.75,29457.75,2913
2026-07-16 07:31:30.104,29457.75,29476.5,29451.5,29451.5,518
2026-07-16 07:31:54.672,29451.5,29470.25,29445.25,29445.25,831
2026-07-16 07:31:58.220,29445.25,29464,29439,29439,398
2026-07-16 07:44:31.876,29439,29471,29432.75,29432.75,12069
2026-07-16 07:49:51.952,29432.75,29456.5,29426.5,29426.5,4281
2026-07-16 07:49:52.964,29426.5,29445.25,29410,29420.25,1363
2026-07-16 07:49:54.552,29420.25,29439,29413.75,29414,446
2026-07-16 07:49:55.552,29414,29432.75,29353.5,29376.5,2868
2026-07-16 07:49:56.552,29376.5,29395.25,29362.25,29364,662
2026-07-16 07:50:02.204,29364,29407.75,29359.25,29407.75,1670
2026-07-16 07:50:47.104,29407.75,29414,29387.75,29414,2764
2026-07-16 07:51:00.664,29414,29420.25,29395.25,29420.25,509
2026-07-16 07:51:54.124,29420.25,29426.5,29401.5,29426.5,1344
2026-07-16 07:57:22.752,29426.5,29432.75,29407.75,29432.75,4960
2026-07-16 07:58:00.860,29432.75,29439,29414,29439,598
2026-07-16 07:58:22.900,29439,29445.25,29420.25,29445.25,477
2026-07-16 08:00:01.432,29445.25,29451.5,29426.5,29451.5,1745
2026-07-16 08:00:04.612,29451.5,29457.75,29432.75,29457.75,206
2026-07-16 08:04:48.320,29457.75,29458.25,29414,29414,4882
2026-07-16 08:05:21.488,29414,29432.75,29407.75,29407.75,1230
2026-07-16 08:05:22.488,29407.75,29426.5,29400,29401.5,391
2026-07-16 08:05:51.140,29401.5,29420.25,29395.25,29395.25,947
2026-07-16 08:21:09.572,29395.25,29439,29392.75,29439,12897
2026-07-16 08:24:16.200,29439,29441,29395.25,29395.25,5130
2026-07-16 08:24:17.392,29395.25,29414,29389,29389,188
2026-07-16 08:24:29.276,29389,29407.75,29382.75,29382.75,652
2026-07-16 08:30:03.096,29382.75,29426.5,29378,29426.5,5145
2026-07-16 08:37:17.264,29426.5,29432,29382.75,29382.75,10489
2026-07-16 08:37:20.252,29382.75,29401.5,29376.5,29376.5,377
2026-07-16 08:37:32.780,29376.5,29395.25,29370.25,29370.25,858
2026-07-16 08:45:36.056,29370.25,29390.75,29364,29364,12205
2026-07-16 08:53:27.380,29364,29407.75,29363.25,29407.75,10813
2026-07-16 08:54:16.012,29407.75,29414,29389,29414,1053
2026-07-16 09:00:50.052,29414,29420.25,29387.5,29420.25,8559
2026-07-16 09:00:57.320,29420.25,29426.5,29401.5,29426.5,643
2026-07-16 09:01:16.144,29426.5,29432.75,29407.75,29432.75,877
2026-07-16 09:07:30.464,29432.75,29439,29404.25,29439,11364
2026-07-16 09:08:22.568,29439,29445.25,29420.25,29445.25,1420
2026-07-16 09:12:26.312,29445.25,29451.5,29426.5,29451.5,5332
2026-07-16 09:14:03.196,29451.5,29457.75,29432.75,29457.75,2133
2026-07-16 09:20:15.808,29457.75,29464,29439,29464,7981
2026-07-16 09:21:28.428,29464,29470.25,29445.25,29470.25,1930
2026-07-16 09:21:42.972,29470.25,29476.5,29451.5,29476.5,793
2026-07-16 09:24:24.488,29476.5,29482.75,29457.75,29482.75,3851
2026-07-16 09:30:01.364,29482.75,29489,29447,29489,15011
2026-07-16 09:30:02.372,29489,29495.25,29470.25,29495.25,626
2026-07-16 09:30:04.652,29495.25,29501.5,29476.5,29501.5,1410
2026-07-16 09:30:05.696,29501.5,29507.75,29482.75,29507.75,489
2026-07-16 09:30:12.320,29507.75,29514,29489,29514,2207
2026-07-16 09:30:29.308,29514,29520.25,29495.25,29520.25,3007
2026-07-16 09:30:33.244,29520.25,29526.5,29501.5,29526.5,922
2026-07-16 09:31:13.076,29526.5,29532,29482.75,29482.75,9252
2026-07-16 09:31:50.564,29482.75,29526.5,29478.5,29526.5,6175
2026-07-16 09:32:29.724,29526.5,29529.5,29482.75,29482.75,7676
2026-07-16 09:32:54.744,29482.75,29501.5,29476.5,29476.5,3940
2026-07-16 09:33:08.312,29476.5,29495.25,29470.25,29470.25,2833
2026-07-16 09:34:12.132,29470.25,29501.75,29464,29464,11275
2026-07-16 09:34:31.256,29464,29482.75,29457.75,29457.75,2935
2026-07-16 09:34:32.280,29457.75,29476.5,29451,29451.5,600
2026-07-16 09:34:36.180,29451.5,29470.25,29445.25,29445.25,1345
2026-07-16 09:34:43.308,29445.25,29464,29439,29439,1969
2026-07-16 09:34:44.392,29439,29457.75,29432.5,29432.75,595
2026-07-16 09:35:05.188,29432.75,29451.5,29426.5,29426.5,5711
2026-07-16 09:35:06.932,29426.5,29445.25,29420.25,29420.25,758
2026-07-16 09:35:07.944,29420.25,29439,29413,29414,706
2026-07-16 09:35:10.632,29414,29432.75,29407.75,29407.75,1058
2026-07-16 09:35:21.316,29407.75,29426.5,29401.5,29401.5,2812
2026-07-16 09:37:01.636,29401.5,29445.25,29400,29445.25,20444
2026-07-16 09:37:07.220,29445.25,29451.5,29426.5,29451.5,1892
2026-07-16 09:37:08.220,29451.5,29464.25,29432.75,29457.75,975
2026-07-16 09:37:10.076,29457.75,29464,29439,29464,633
2026-07-16 09:37:13.688,29464,29470.25,29445.25,29470.25,1212
2026-07-16 09:38:01.844,29470.25,29472.75,29426.5,29426.5,8556
2026-07-16 09:38:06.384,29426.5,29445.25,29420.25,29420.25,1080
2026-07-16 09:38:08.636,29420.25,29439,29414,29414,667
2026-07-16 09:38:18.112,29414,29432.75,29407.75,29407.75,1833
2026-07-16 09:38:28.540,29407.75,29426.5,29401.5,29401.5,2142
2026-07-16 09:39:31.664,29401.5,29422.25,29395.25,29395.25,11268
2026-07-16 09:39:33.424,29395.25,29414,29389,29389,965
2026-07-16 09:39:53.480,29389,29407.75,29382.75,29382.75,3892
2026-07-16 09:40:00.580,29382.75,29401.5,29376.5,29376.5,1769
2026-07-16 09:40:27.488,29376.5,29420.25,29373,29420.25,7691
2026-07-16 09:40:32.548,29420.25,29426.5,29401.5,29426.5,1410
2026-07-16 09:40:33.564,29426.5,29434,29407.75,29432.75,479
2026-07-16 09:41:09.564,29432.75,29432.75,29389,29389,6066
2026-07-16 09:41:11.176,29389,29407.75,29382.75,29382.75,417
2026-07-16 09:41:22.640,29382.75,29401.5,29376.5,29376.5,2112
2026-07-16 09:41:52.292,29376.5,29397,29370.25,29370.25,4671
2026-07-16 09:41:53.292,29370.25,29389,29358,29364,1154
2026-07-16 09:41:54.292,29364,29382.75,29353.5,29357.75,925
2026-07-16 09:41:58.060,29357.75,29376.5,29351.5,29351.5,1296
2026-07-16 09:42:01.044,29351.5,29370.25,29345.25,29345.25,1613
2026-07-16 09:42:34.836,29345.25,29364.25,29339,29339,7339
2026-07-16 09:43:06.968,29339,29357.75,29332.75,29332.75,6564
2026-07-16 09:44:25.064,29332.75,29372.25,29326.5,29326.5,14765
2026-07-16 09:44:44.068,29326.5,29345.25,29320.25,29320.25,2971
2026-07-16 09:44:47.472,29320.25,29339,29314,29314,961
2026-07-16 09:45:11.472,29314,29333,29307.75,29307.75,6284
2026-07-16 09:46:16.908,29307.75,29343.25,29301.5,29301.5,13375
2026-07-16 09:48:09.492,29301.5,29333.5,29295.25,29295.25,19600
2026-07-16 09:48:10.492,29295.25,29314,29286.25,29289,935
2026-07-16 09:48:13.224,29289,29307.75,29282.75,29282.75,1538
2026-07-16 09:48:19.452,29282.75,29301.5,29276.5,29276.5,2091
2026-07-16 09:48:33.556,29276.5,29295.25,29270.25,29270.25,3329
2026-07-16 09:50:41.180,29270.25,29314,29264.75,29314,23826
2026-07-16 09:51:18.080,29314,29320.25,29284.5,29320.25,7511
2026-07-16 09:52:06.916,29320.25,29327.25,29301.5,29326.5,8190
2026-07-16 09:52:08.568,29326.5,29332.75,29307.75,29332.75,760
2026-07-16 09:52:17.504,29332.75,29339,29314,29339,2366
2026-07-16 09:52:20.216,29339,29345.25,29320.25,29345.25,1338
2026-07-16 09:52:38.020,29345.25,29351.5,29326.5,29351.5,3646
2026-07-16 09:53:33.620,29351.5,29353.75,29307.75,29307.75,11227
2026-07-16 09:53:35.792,29307.75,29326.5,29301.5,29301.5,782
2026-07-16 09:53:40.064,29301.5,29320.25,29294.75,29295.25,1257
2026-07-16 09:54:14.212,29295.25,29339,29292.75,29339,5213
2026-07-16 09:54:15.392,29339,29345.25,29320.25,29345.25,452
2026-07-16 09:54:43.548,29345.25,29348,29301.5,29301.5,4013
2026-07-16 09:54:51.716,29301.5,29320.25,29295.25,29295.25,1105
2026-07-16 09:54:57.928,29295.25,29314,29289,29289,1118
2026-07-16 09:55:00.664,29289,29307.75,29282.75,29282.75,548
2026-07-16 09:55:02.152,29282.75,29301.5,29276.5,29276.5,699
2026-07-16 09:55:03.160,29276.5,29295.25,29267.25,29270.25,743
2026-07-16 09:55:07.204,29270.25,29289,29264,29264,1914
2026-07-16 09:56:05.132,29264,29307.75,29257.75,29307.75,10777
2026-07-16 09:56:07.456,29307.75,29314,29289,29314,791
2026-07-16 09:56:18.120,29314,29320.25,29295.25,29320.25,2237
2026-07-16 09:56:56.088,29320.25,29326.5,29301.5,29326.5,5419
2026-07-16 09:56:58.108,29326.5,29332.75,29307.75,29332.75,436
2026-07-16 09:57:02.224,29332.75,29339,29314,29339,820
2026-07-16 09:57:03.224,29339,29355.75,29320.25,29351.5,1013
2026-07-16 09:57:39.272,29351.5,29360,29307.75,29307.75,6558
2026-07-16 09:57:49.616,29307.75,29326.5,29301.5,29301.5,1187
2026-07-16 09:59:12.060,29301.5,29345.25,29296,29345.25,7986
2026-07-16 09:59:29.024,29345.25,29351.5,29326.5,29351.5,1400
2026-07-16 10:00:04.432,29351.5,29357.75,29315,29357.75,4169
2026-07-16 10:00:05.432,29357.75,29372.25,29339,29370.25,1054
2026-07-16 10:00:08.872,29370.25,29376.5,29351.5,29376.5,1171
2026-07-16 10:00:47.324,29376.5,29382.75,29357.75,29382.75,7086
2026-07-16 10:01:01.644,29382.75,29389,29364,29389,2630
2026-07-16 10:01:42.436,29389,29395.25,29361.75,29395.25,6643
2026-07-16 10:02:13.580,29395.25,29401.5,29376.5,29401.5,4852
2026-07-16 10:02:26.860,29401.5,29407.75,29382.75,29407.75,2537
2026-07-16 10:02:27.904,29407.75,29417.25,29389,29414,871
2026-07-16 10:05:46.452,29414,29420.25,29379.25,29420.25,29025
2026-07-16 10:05:57.588,29420.25,29428.5,29401.5,29426.5,3162
2026-07-16 10:06:04.696,29426.5,29432.75,29407.75,29432.75,1684
2026-07-16 10:06:06.320,29432.75,29439.75,29414,29439,936
2026-07-16 10:06:15.052,29439,29446,29420.25,29445.25,2364
2026-07-16 10:07:08.332,29445.25,29451.5,29424.5,29451.5,7660
2026-07-16 10:08:06.100,29451.5,29457.75,29428.5,29457.75,8045
2026-07-16 10:08:12.004,29457.75,29464,29439,29464,1419
2026-07-16 10:08:14.028,29464,29470.75,29445.25,29470.25,874
2026-07-16 10:08:25.048,29470.25,29476.5,29451.5,29476.5,2106
2026-07-16 10:09:49.068,29476.5,29482.75,29450.25,29482.75,11835
2026-07-16 10:09:52.168,29482.75,29490.25,29464,29489,1062
2026-07-16 10:16:46.008,29489,29495.25,29447.25,29495.25,51081
2026-07-16 10:19:00.624,29495.25,29501.25,29451.5,29451.5,16682
2026-07-16 10:19:01.956,29451.5,29470.25,29445.25,29445.25,631
2026-07-16 10:19:46.656,29445.25,29489,29442,29489,6923
2026-07-16 10:20:37.760,29489,29490,29445.25,29445.25,6475
2026-07-16 10:21:04.728,29445.25,29464,29439,29439,3243
2026-07-16 10:21:37.200,29439,29457.75,29432.75,29432.75,4182
2026-07-16 10:21:56.220,29432.75,29451.5,29426.5,29426.5,2414
2026-07-16 10:22:00.932,29426.5,29445.25,29420.25,29420.25,1348
2026-07-16 10:22:08.892,29420.25,29439,29414,29414,1945
2026-07-16 10:22:12.980,29414,29432.75,29407.75,29407.75,1053
2026-07-16 10:22:35.088,29407.75,29426.5,29401.5,29401.5,3664
2026-07-16 10:23:08.552,29401.5,29445.25,29398,29445.25,6424
2026-07-16 10:24:17.352,29445.25,29451.5,29409.25,29451.5,9370
2026-07-16 10:25:20.392,29451.5,29457.5,29407.75,29407.75,9073
2026-07-16 10:27:29.852,29407.75,29451.5,29405,29451.5,14642
2026-07-16 10:27:32.536,29451.5,29457.75,29432.75,29457.75,756
2026-07-16 10:27:45.356,29457.75,29464,29439,29464,2281
2026-07-16 10:27:46.356,29464,29471.25,29445.25,29470.25,558
2026-07-16 10:28:06.484,29470.25,29476.5,29451.5,29476.5,3361
2026-07-16 10:29:43.360,29476.5,29482.75,29457.75,29482.75,9865
2026-07-16 10:37:49.052,29482.75,29489,29439.25,29489,44766
2026-07-16 10:37:54.128,29489,29495.25,29470.25,29495.25,1166
2026-07-16 10:37:55.152,29495.25,29509,29476.5,29501.5,1504
2026-07-16 10:39:26.976,29501.5,29502.25,29457.75,29457.75,10679
2026-07-16 10:39:36.344,29457.75,29476.5,29451.5,29451.5,1122
2026-07-16 10:39:43.532,29451.5,29470.25,29445.25,29445.25,1193
2026-07-16 10:40:17.784,29445.25,29464,29439,29439,3604
2026-07-16 10:40:28.776,29439,29457.75,29432.75,29432.75,1423
2026-07-16 10:41:03.156,29432.75,29451.5,29426.5,29426.5,3466
2026-07-16 10:43:10.648,29426.5,29470.25,29425.75,29470.25,11564
2026-07-16 10:47:34.536,29470.25,29476.5,29447,29476.5,17325
2026-07-16 10:50:05.508,29476.5,29478,29432.75,29432.75,12791
2026-07-16 10:50:10.820,29432.75,29451.5,29426.5,29426.5,1198
2026-07-16 10:50:15.368,29426.5,29445.25,29420.25,29420.25,1135
2026-07-16 10:50:17.680,29420.25,29439,29414,29414,697
2026-07-16 10:50:50.640,29414,29432.75,29407.75,29407.75,3920
2026-07-16 10:50:55.136,29407.75,29426.5,29401.5,29401.5,858
2026-07-16 10:50:56.152,29401.5,29420.25,29390.75,29395.25,1085
2026-07-16 10:51:02.304,29395.25,29414,29389,29389,1425
2026-07-16 10:54:08.212,29389,29414,29382.75,29382.75,20179
2026-07-16 10:54:48.244,29382.75,29401.5,29376.5,29376.5,3683
